Date,Visitor,G,Home,G,,Att.,LOG,Notes
1990-12-28,Detroit Red Wings,0,Pittsburgh Penguins,5,,,,
1990-12-28,Edmonton Oilers,5,Vancouver Canucks,2,,,,
1990-12-28,Boston Bruins,0,Winnipeg Jets,6,,,,
1990-12-28,New York Rangers,5,Washington Capitals,3,,,,
1990-12-29,Hartford Whalers,2,Calgary Flames,8,,,,
1990-12-29,Montreal Canadiens,3,Los Angeles Kings,2,,,,
1990-12-29,Boston Bruins,4,Minnesota North Stars,4,OT,,,
1990-12-29,Buffalo Sabres,4,New Jersey Devils,4,OT,,,
1990-12-29,Chicago Blackhawks,3,New York Islanders,1,,,,
1990-12-29,Washington Capitals,3,Quebec Nordiques,4,,,,
1990-12-29,Philadelphia Flyers,3,St. Louis Blues,1,,,,
1990-12-29,Pittsburgh Penguins,3,Toronto Maple Leafs,6,,,,
1990-12-30,Hartford Whalers,3,Edmonton Oilers,4,,,,
1990-12-30,New Jersey Devils,2,New York Rangers,2,OT,,,
1990-12-31,Philadelphia Flyers,2,Buffalo Sabres,5,,,,
1990-12-31,Montreal Canadiens,2,Calgary Flames,7,,,,
1990-12-31,Chicago Blackhawks,4,Detroit Red Wings,0,,,,
1990-12-31,Los Angeles Kings,4,Minnesota North Stars,2,,,,
1990-12-31,Quebec Nordiques,3,New York Islanders,6,,,,
1990-12-31,St. Louis Blues,3,Pittsburgh Penguins,4,,,,
1990-12-31,Vancouver Canucks,1,Winnipeg Jets,2,,,,
1991-01-01,New Jersey Devils,3,Washington Capitals,4,,,,
1991-01-02,New York Islanders,4,Buffalo Sabres,5,,,,
1991-01-02,Minnesota North Stars,2,Detroit Red Wings,6,,,,
1991-01-02,Montreal Canadiens,3,Edmonton Oilers,0,,,,
1991-01-02,Vancouver Canucks,2,Hartford Whalers,5,,,,
1991-01-02,Los Angeles Kings,1,New York Rangers,4,,,,
1991-01-02,Calgary Flames,3,Winnipeg Jets,3,OT,,,
1991-01-03,Vancouver Canucks,3,Boston Bruins,8,,,,
1991-01-03,New Jersey Devils,3,Chicago Blackhawks,5,,,,
1991-01-03,Toronto Maple Leafs,3,Minnesota North Stars,3,OT,,,
1991-01-03,Los Angeles Kings,6,New York Islanders,3,,,,
1991-01-03,New York Rangers,7,Pittsburgh Penguins,5,,,,
1991-01-03,Quebec Nordiques,7,St. Louis Blues,8,,,,
1991-01-04,Winnipeg Jets,1,Buffalo Sabres,4,,,,
1991-01-04,Detroit Red Wings,2,Edmonton Oilers,3,,,,
1991-01-04,Philadelphia Flyers,3,Washington Capitals,3,OT,,,
1991-01-05,Washington Capitals,5,Boston Bruins,3,,,,
1991-01-05,Detroit Red Wings,0,Calgary Flames,7,,,,
1991-01-05,Winnipeg Jets,3,Hartford Whalers,4,,,,
1991-01-05,Vancouver Canucks,6,Minnesota North Stars,5,,,,
1991-01-05,Quebec Nordiques,0,Montreal Canadiens,3,,,,
1991-01-05,Philadelphia Flyers,2,New York Islanders,3,,,,
1991-01-05,New Jersey Devils,2,Pittsburgh Penguins,5,,,,
1991-01-05,New York Rangers,3,St. Louis Blues,2,OT,,,
1991-01-05,Los Angeles Kings,4,Toronto Maple Leafs,2,,,,
1991-01-06,Los Angeles Kings,3,Chicago Blackhawks,1,,,,
1991-01-06,Pittsburgh Penguins,3,Montreal Canadiens,6,,,,
1991-01-07,Winnipeg Jets,2,Boston Bruins,5,,,,
1991-01-07,Philadelphia Flyers,2,New York Rangers,3,,,,
1991-01-08,Hartford Whalers,3,Los Angeles Kings,4,OT,,,
1991-01-08,St. Louis Blues,5,New Jersey Devils,3,,,,
1991-01-08,Minnesota North Stars,3,New York Islanders,0,,,,
1991-01-08,Edmonton Oilers,1,Pittsburgh Penguins,6,,,,
1991-01-08,Boston Bruins,2,Quebec Nordiques,4,,,,
1991-01-08,Calgary Flames,5,Toronto Maple Leafs,3,,,,
1991-01-08,Buffalo Sabres,3,Vancouver Canucks,3,OT,,,
1991-01-09,Edmonton Oilers,3,Detroit Red Wings,5,,,,
1991-01-09,New York Islanders,3,Montreal Canadiens,4,OT,,,
1991-01-09,St. Louis Blues,3,New York Rangers,2,,,,
1991-01-10,Quebec Nordiques,3,Boston Bruins,5,,,,
1991-01-10,Toronto Maple Leafs,2,Chicago Blackhawks,7,,,,
1991-01-10,Buffalo Sabres,2,Los Angeles Kings,5,,,,
1991-01-10,Calgary Flames,1,Pittsburgh Penguins,5,,,,
1991-01-10,Hartford Whalers,5,Vancouver Canucks,4,,,,
1991-01-11,New York Rangers,3,Detroit Red Wings,6,,,,
1991-01-11,Chicago Blackhawks,3,Winnipeg Jets,1,,,,
1991-01-11,Calgary Flames,2,Washington Capitals,4,,,,
1991-01-12,Philadelphia Flyers,3,Boston Bruins,1,,,,
1991-01-12,Vancouver Canucks,2,Los Angeles Kings,6,,,,
1991-01-12,Buffalo Sabres,5,Minnesota North Stars,3,,,,
1991-01-12,Washington Capitals,1,Montreal Canadiens,4,,,,
1991-01-12,Edmonton Oilers,5,New Jersey Devils,4,OT,,,
1991-01-12,Detroit Red Wings,2,New York Islanders,2,OT,,,
1991-01-12,St. Louis Blues,4,Quebec Nordiques,4,OT,,,
1991-01-12,Hartford Whalers,2,Toronto Maple Leafs,2,OT,,,
1991-01-13,Minnesota North Stars,3,Chicago Blackhawks,5,,,,
1991-01-13,St. Louis Blues,3,Montreal Canadiens,1,,,,
1991-01-13,Hartford Whalers,3,New York Rangers,4,,,,
1991-01-13,Edmonton Oilers,5,Philadelphia Flyers,3,,,,
1991-01-13,New York Islanders,4,Quebec Nordiques,3,,,,
1991-01-13,Calgary Flames,3,Winnipeg Jets,4,,,,
1991-01-14,Detroit Red Wings,1,Boston Bruins,6,,,,
1991-01-14,Los Angeles Kings,6,New Jersey Devils,1,,,,
1991-01-14,Buffalo Sabres,9,Toronto Maple Leafs,3,,,,
1991-01-15,Winnipeg Jets,5,Calgary Flames,7,,,,
1991-01-15,Montreal Canadiens,5,Minnesota North Stars,1,,,,
1991-01-15,Boston Bruins,5,New York Islanders,4,,,,
1991-01-15,Edmonton Oilers,2,New York Rangers,2,OT,,,
1991-01-15,Pittsburgh Penguins,4,Philadelphia Flyers,5,,,,
1991-01-15,Washington Capitals,3,St. Louis Blues,7,,,,
1991-01-16,Detroit Red Wings,3,Buffalo Sabres,5,,,,
1991-01-16,Los Angeles Kings,3,Hartford Whalers,4,,,,
1991-01-16,Chicago Blackhawks,2,New Jersey Devils,2,OT,,,
1991-01-16,Winnipeg Jets,2,Vancouver Canucks,1,,,,
1991-01-17,Los Angeles Kings,3,Boston Bruins,5,,,,
1991-01-17,Washington Capitals,2,Minnesota North Stars,5,,,,
1991-01-17,Edmonton Oilers,6,New York Islanders,1,,,,
1991-01-17,Chicago Blackhawks,3,New York Rangers,2,,,,
1991-01-17,Quebec Nordiques,1,Philadelphia Flyers,5,,,,
1991-01-17,Montreal Canadiens,4,St. Louis Blues,2,,,,
1991-01-17,Pittsburgh Penguins,6,Toronto Maple Leafs,5,OT,,,
1991-01-21,Minnesota North Stars,0,Winnipeg Jets,2,,,,
1991-01-22,Boston Bruins,4,Buffalo Sabres,6,,,,
1991-01-22,Washington Capitals,2,Detroit Red Wings,1,OT,,,
1991-01-22,Los Angeles Kings,2,Edmonton Oilers,4,,,,
1991-01-22,St. Louis Blues,3,Minnesota North Stars,7,,,,
1991-01-22,New York Rangers,2,New York Islanders,3,,,,
1991-01-22,Calgary Flames,3,Philadelphia Flyers,4,,,,
1991-01-22,New Jersey Devils,3,Pittsburgh Penguins,5,,,,
1991-01-22,Toronto Maple Leafs,4,Quebec Nordiques,4,OT,,,
1991-01-23,Calgary Flames,4,Hartford Whalers,5,,,,
1991-01-23,Toronto Maple Leafs,3,Montreal Canadiens,7,,,,
1991-01-23,Edmonton Oilers,5,Vancouver Canucks,6,,,,
1991-01-24,Hartford Whalers,0,Boston Bruins,3,,,,
1991-01-24,Buffalo Sabres,5,Chicago Blackhawks,4,,,,
1991-01-24,Quebec Nordiques,1,New Jersey Devils,6,,,,
1991-01-24,Washington Capitals,1,Philadelphia Flyers,6,,,,
1991-01-25,St. Louis Blues,9,Detroit Red Wings,4,,,,
1991-01-25,New York Rangers,4,Edmonton Oilers,3,,,,
1991-01-25,Los Angeles Kings,5,Vancouver Canucks,1,,,,
1991-01-25,New York Islanders,1,Winnipeg Jets,8,,,,
1991-01-25,Minnesota North Stars,2,Washington Capitals,2,OT,,,
1991-01-26,Calgary Flames,2,Boston Bruins,5,,,,
1991-01-26,Toronto Maple Leafs,1,Chicago Blackhawks,5,,,,
1991-01-26,Philadelphia Flyers,3,Hartford Whalers,5,,,,
1991-01-26,Vancouver Canucks,4,Los Angeles Kings,5,,,,
1991-01-26,Buffalo Sabres,1,Montreal Canadiens,4,,,,
1991-01-26,Minnesota North Stars,3,New Jersey Devils,1,,,,
1991-01-26,Pittsburgh Penguins,6,Quebec Nordiques,5,,,,
1991-01-26,Detroit Red Wings,4,St. Louis Blues,5,OT,,,
1991-01-27,Calgary Flames,5,Buffalo Sabres,4,,,,
1991-01-27,Boston Bruins,3,Montreal Canadiens,1,,,,
1991-01-27,Edmonton Oilers,3,Winnipeg Jets,2,,,,
1991-01-27,New York Islanders,4,Washington Capitals,5,OT,,,
1991-01-28,New Jersey Devils,6,Detroit Red Wings,2,,,,
1991-01-28,Minnesota North Stars,0,Toronto Maple Leafs,4,,,,
1991-01-28,Chicago Blackhawks,1,Vancouver Canucks,0,,,,
1991-01-29,New York Islanders,8,Hartford Whalers,1,,,,
1991-01-29,Washington Capitals,2,Pittsburgh Penguins,3,OT,,,
1991-01-29,Winnipeg Jets,5,Quebec Nordiques,2,,,,
1991-01-29,Buffalo Sabres,3,St. Louis Blues,8,,,,
1991-01-30,New York Rangers,1,Calgary Flames,5,,,,
1991-01-30,Vancouver Canucks,4,Edmonton Oilers,9,,,,
1991-01-30,New Jersey Devils,4,Los Angeles Kings,2,,,,
1991-01-30,Detroit Red Wings,2,Minnesota North Stars,5,,,,
1991-01-30,Winnipeg Jets,4,Montreal Canadiens,8,,,,
1991-01-31,Montreal Canadiens,2,Boston Bruins,5,,,,
1991-01-31,Quebec Nordiques,4,Buffalo Sabres,1,,,,
1991-01-31,Washington Capitals,4,New York Islanders,3,OT,,,
1991-01-31,Pittsburgh Penguins,2,Philadelphia Flyers,4,,,,
1991-01-31,Hartford Whalers,3,St. Louis Blues,4,OT,,,
1991-01-31,New York Rangers,3,Vancouver Canucks,3,OT,,,
1991-02-01,Toronto Maple Leafs,1,Detroit Red Wings,4,,,,
1991-02-01,Chicago Blackhawks,3,Edmonton Oilers,4,OT,,,
1991-02-02,Chicago Blackhawks,1,Calgary Flames,3,,,,
1991-02-02,Vancouver Canucks,1,Los Angeles Kings,9,,,,
1991-02-02,Montreal Canadiens,3,New York Islanders,3,OT,,,
1991-02-02,Hartford Whalers,2,Philadelphia Flyers,0,,,,
1991-02-02,Boston Bruins,2,Pittsburgh Penguins,6,,,,
1991-02-02,Minnesota North Stars,6,Quebec Nordiques,4,,,,
1991-02-02,New Jersey Devils,4,St. Louis Blues,5,,,,
1991-02-02,Detroit Red Wings,5,Toronto Maple Leafs,2,,,,
1991-02-02,Winnipeg Jets,4,Washington Capitals,2,,,,
1991-02-03,Pittsburgh Penguins,3,Boston Bruins,6,,,,
1991-02-03,Edmonton Oilers,3,Buffalo Sabres,2,,,,
1991-02-03,Hartford Whalers,1,New York Islanders,1,OT,,,
1991-02-03,Winnipeg Jets,4,New York Rangers,3,,,,
1991-02-04,Los Angeles Kings,6,Detroit Red Wings,4,,,,
1991-02-04,Minnesota North Stars,3,Montreal Canadiens,5,,,,
1991-02-04,St. Louis Blues,5,Toronto Maple Leafs,6,OT,,,
1991-02-05,Edmonton Oilers,5,Boston Bruins,6,OT,,,
1991-02-05,Calgary Flames,1,New Jersey Devils,2,,,,
1991-02-05,Los Angeles Kings,3,Philadelphia Flyers,2,,,,
1991-02-05,Vancouver Canucks,3,Washington Capitals,5,,,,
1991-02-06,St. Louis Blues,5,Buffalo Sabres,4,OT,,,
1991-02-06,Edmonton Oilers,1,Hartford Whalers,5,,,,
1991-02-06,Chicago Blackhawks,8,Montreal Canadiens,3,,,,
1991-02-06,New York Islanders,2,New York Rangers,5,,,,
1991-02-06,Toronto Maple Leafs,5,Winnipeg Jets,5,OT,,,
1991-02-07,Calgary Flames,4,Boston Bruins,1,,,,
1991-02-07,Toronto Maple Leafs,2,Minnesota North Stars,4,,,,
1991-02-07,Vancouver Canucks,2,Philadelphia Flyers,1,,,,
1991-02-07,Montreal Canadiens,5,Quebec Nordiques,1,,,,
1991-02-08,Los Angeles Kings,4,Buffalo Sabres,4,OT,,,
1991-02-08,New York Islanders,4,Detroit Red Wings,8,,,,
1991-02-08,Vancouver Canucks,1,New York Rangers,8,,,,
1991-02-08,Pittsburgh Penguins,2,Winnipeg Jets,6,,,,
1991-02-08,Edmonton Oilers,3,Washington Capitals,6,,,,
1991-02-09,Chicago Blackhawks,3,Boston Bruins,5,,,,
1991-02-09,Calgary Flames,5,Hartford Whalers,2,,,,
1991-02-09,Detroit Red Wings,5,Minnesota North Stars,6,,,,
1991-02-09,New York Rangers,4,Montreal Canadiens,6,,,,
1991-02-09,New Jersey Devils,1,Quebec Nordiques,3,,,,
1991-02-09,Los Angeles Kings,4,St. Louis Blues,5,,,,
1991-02-09,New York Islanders,2,Toronto Maple Leafs,3,,,,
1991-02-10,Chicago Blackhawks,1,Hartford Whalers,3,,,,
1991-02-10,Vancouver Canucks,0,New Jersey Devils,2,,,,
1991-02-10,Boston Bruins,7,Quebec Nordiques,4,,,,
1991-02-10,Buffalo Sabres,2,Winnipeg Jets,0,,,,
1991-02-10,Philadelphia Flyers,2,Washington Capitals,5,,,,
1991-02-11,Pittsburgh Penguins,5,Edmonton Oilers,7,,,,
1991-02-12,Winnipeg Jets,1,Detroit Red Wings,6,,,,
1991-02-12,St. Louis Blues,4,Edmonton Oilers,2,,,,
1991-02-12,Calgary Flames,4,Los Angeles Kings,4,OT,,,
1991-02-12,Minnesota North Stars,4,New York Islanders,5,,,,
1991-02-12,Buffalo Sabres,4,Quebec Nordiques,4,OT,,,
1991-02-13,Minnesota North Stars,6,Buffalo Sabres,6,OT,,,
1991-02-13,Detroit Red Wings,2,Hartford Whalers,6,,,,
1991-02-13,Boston Bruins,7,Montreal Canadiens,4,,,,
1991-02-13,New Jersey Devils,3,New York Rangers,6,,,,
1991-02-13,Philadelphia Flyers,6,Toronto Maple Leafs,3,,,,
1991-02-14,Quebec Nordiques,1,Chicago Blackhawks,2,OT,,,
1991-02-14,Los Angeles Kings,4,Edmonton Oilers,2,,,,
1991-02-14,Winnipeg Jets,3,New Jersey Devils,3,OT,,,
1991-02-14,New York Islanders,2,Pittsburgh Penguins,5,,,,
1991-02-14,St. Louis Blues,3,Vancouver Canucks,2,,,,
1991-02-15,Montreal Canadiens,2,Buffalo Sabres,2,OT,,,
1991-02-15,Washington Capitals,2,Calgary Flames,8,,,,
1991-02-15,Hartford Whalers,3,New York Rangers,5,,,,
1991-02-16,Minnesota North Stars,3,Detroit Red Wings,0,,,,
1991-02-16,Boston Bruins,5,Los Angeles Kings,4,OT,,,
1991-02-16,Hartford Whalers,2,Montreal Canadiens,1,,,,
1991-02-16,Philadelphia Flyers,2,New Jersey Devils,3,,,,
1991-02-16,Pittsburgh Penguins,3,New York Islanders,4,,,,
1991-02-16,Edmonton Oilers,2,Toronto Maple Leafs,3,,,,
1991-02-16,Washington Capitals,2,Vancouver Canucks,4,,,,
1991-02-17,Toronto Maple Leafs,3,Buffalo Sabres,0,,,,
1991-02-17,St. Louis Blues,4,Calgary Flames,7,,,,
1991-02-17,Detroit Red Wings,3,Chicago Blackhawks,3,OT,,,
1991-02-17,Quebec Nordiques,0,Winnipeg Jets,6,,,,
1991-02-18,Washington Capitals,2,Los Angeles Kings,5,,,,
1991-02-18,Edmonton Oilers,4,New Jersey Devils,0,,,,
1991-02-18,New York Islanders,5,New York Rangers,4,,,,
1991-02-18,Chicago Blackhawks,3,Philadelphia Flyers,5,,,,
1991-02-18,Quebec Nordiques,3,Vancouver Canucks,3,OT,,,
1991-02-19,Detroit Red Wings,4,Calgary Flames,4,OT,,,
1991-02-19,Buffalo Sabres,3,Pittsburgh Penguins,6,,,,
1991-02-19,Toronto Maple Leafs,2,St. Louis Blues,3,,,,
1991-02-20,Montreal Canadiens,3,Hartford Whalers,5,,,,
1991-02-20,Quebec Nordiques,1,Los Angeles Kings,6,,,,
1991-02-20,Edmonton Oilers,1,Minnesota North Stars,5,,,,
1991-02-20,Vancouver Canucks,5,Winnipeg Jets,5,OT,,,
1991-02-21,Vancouver Canucks,4,Calgary Flames,6,,,,
1991-02-21,Boston Bruins,1,Chicago Blackhawks,4,,,,
1991-02-21,New York Rangers,4,Philadelphia Flyers,4,OT,,,
1991-02-21,Toronto Maple Leafs,4,Pittsburgh Penguins,11,,,,
1991-02-21,New York Islanders,2,St. Louis Blues,7,,,,
1991-02-22,Detroit Red Wings,5,Edmonton Oilers,5,OT,,,
1991-02-22,Pittsburgh Penguins,2,New Jersey Devils,5,,,,
1991-02-22,Los Angeles Kings,6,Winnipeg Jets,4,,,,
1991-02-22,New York Rangers,2,Washington Capitals,3,,,,
1991-02-23,Quebec Nordiques,8,Calgary Flames,10,,,,
1991-02-23,Buffalo Sabres,5,Hartford Whalers,4,,,,
1991-02-23,Chicago Blackhawks,3,Minnesota North Stars,3,OT,,,
1991-02-23,Toronto Maple Leafs,3,Montreal Canadiens,3,OT,,,
1991-02-23,Philadelphia Flyers,5,New York Islanders,3,,,,
1991-02-23,Boston Bruins,2,St. Louis Blues,9,,,,
1991-02-23,Detroit Red Wings,2,Vancouver Canucks,5,,,,
1991-02-24,Hartford Whalers,5,Buffalo Sabres,5,OT,,,
1991-02-24,St. Louis Blues,2,Chicago Blackhawks,6,,,,
1991-02-24,Quebec Nordiques,3,Edmonton Oilers,6,,,,
1991-02-24,New Jersey Devils,2,New York Rangers,5,,,,
1991-02-24,New York Islanders,3,Philadelphia Flyers,4,,,,
1991-02-24,Los Angeles Kings,5,Winnipeg Jets,3,,,,
1991-02-24,Pittsburgh Penguins,5,Washington Capitals,5,OT,,,
1991-02-25,Toronto Maple Leafs,4,Detroit Red Wings,5,OT,,,
1991-02-25,Washington Capitals,1,New Jersey Devils,5,,,,
1991-02-25,Calgary Flames,2,Vancouver Canucks,4,,,,
1991-02-26,Pittsburgh Penguins,2,Los Angeles Kings,8,,,,
1991-02-26,Philadelphia Flyers,2,Minnesota North Stars,2,OT,,,
1991-02-26,Buffalo Sabres,1,New York Islanders,1,OT,,,
1991-02-26,Chicago Blackhawks,1,St. Louis Blues,3,,,,
1991-02-26,Hartford Whalers,4,Winnipeg Jets,5,,,,
1991-02-27,Edmonton Oilers,2,Calgary Flames,4,,,,
1991-02-27,Montreal Canadiens,3,Detroit Red Wings,5,,,,
1991-02-27,Washington Capitals,4,New York Rangers,4,OT,,,
1991-02-27,New Jersey Devils,3,Toronto Maple Leafs,7,,,,
1991-02-27,Pittsburgh Penguins,3,Vancouver Canucks,4,,,,
1991-02-28,New York Islanders,0,Boston Bruins,5,,,,
1991-02-28,Hartford Whalers,3,Chicago Blackhawks,6,,,,
1991-02-28,Winnipeg Jets,2,Los Angeles Kings,4,,,,
1991-02-28,Buffalo Sabres,5,Quebec Nordiques,1,,,,
1991-02-28,New York Rangers,4,St. Louis Blues,4,OT,,,
1991-03-01,Pittsburgh Penguins,2,Calgary Flames,6,,,,
1991-03-01,New Jersey Devils,6,Detroit Red Wings,1,,,,
1991-03-01,Minnesota North Stars,1,Edmonton Oilers,1,OT,,,
1991-03-01,Montreal Canadiens,7,Vancouver Canucks,1,,,,
1991-03-02,Buffalo Sabres,7,Boston Bruins,4,,,,
1991-03-02,Minnesota North Stars,1,Calgary Flames,5,,,,
1991-03-02,Montreal Canadiens,3,Edmonton Oilers,1,,,,
1991-03-02,Winnipeg Jets,3,Los Angeles Kings,6,,,,
1991-03-02,St. Louis Blues,4,Philadelphia Flyers,4,OT,,,
1991-03-02,Hartford Whalers,3,Quebec Nordiques,3,OT,,,
1991-03-02,New York Rangers,5,Toronto Maple Leafs,2,,,,
1991-03-02,New York Islanders,2,Washington Capitals,3,,,,
1991-03-03,Vancouver Canucks,0,Chicago Blackhawks,8,,,,
1991-03-03,Toronto Maple Leafs,4,Hartford Whalers,4,OT,,,
1991-03-03,Boston Bruins,3,New Jersey Devils,1,,,,
1991-03-04,Montreal Canadiens,2,Calgary Flames,3,OT,,,
1991-03-04,Philadelphia Flyers,2,New York Rangers,6,,,,
1991-03-05,Quebec Nordiques,3,Detroit Red Wings,6,,,,
1991-03-05,St. Louis Blues,4,Hartford Whalers,1,,,,
1991-03-05,New Jersey Devils,3,New York Islanders,4,,,,
1991-03-05,Vancouver Canucks,1,Pittsburgh Penguins,4,,,,
1991-03-05,Boston Bruins,3,Toronto Maple Leafs,6,,,,
1991-03-05,Edmonton Oilers,5,Winnipeg Jets,4,,,,
1991-03-05,Los Angeles Kings,3,Washington Capitals,3,OT,,,
1991-03-06,New Jersey Devils,3,Buffalo Sabres,3,OT,,,
1991-03-06,Montreal Canadiens,5,Chicago Blackhawks,3,,,,
1991-03-06,Edmonton Oilers,1,Minnesota North Stars,5,,,,
1991-03-07,St. Louis Blues,5,Boston Bruins,5,OT,,,
1991-03-07,Philadelphia Flyers,2,Calgary Flames,4,,,,
1991-03-07,New York Islanders,0,Detroit Red Wings,2,,,,
1991-03-07,Los Angeles Kings,2,Pittsburgh Penguins,3,,,,
1991-03-07,New York Rangers,2,Quebec Nordiques,4,,,,
1991-03-07,Vancouver Canucks,3,Toronto Maple Leafs,3,OT,,,
1991-03-08,Chicago Blackhawks,5,Buffalo Sabres,3,,,,
1991-03-08,Philadelphia Flyers,4,Edmonton Oilers,5,,,,
1991-03-08,Washington Capitals,2,Winnipeg Jets,1,,,,
1991-03-09,Toronto Maple Leafs,0,Boston Bruins,2,,,,
1991-03-09,Pittsburgh Penguins,5,Hartford Whalers,2,,,,
1991-03-09,Detroit Red Wings,2,Minnesota North Stars,6,,,,
1991-03-09,Vancouver Canucks,2,Montreal Canadiens,4,,,,
1991-03-09,New York Rangers,4,New York Islanders,6,,,,
1991-03-09,Los Angeles Kings,3,Quebec Nordiques,0,,,,
1991-03-09,Calgary Flames,8,St. Louis Blues,4,,,,
1991-03-10,Vancouver Canucks,7,Buffalo Sabres,5,,,,
1991-03-10,New York Rangers,2,Chicago Blackhawks,5,,,,
1991-03-10,Washington Capitals,5,Edmonton Oilers,3,,,,
1991-03-10,Quebec Nordiques,2,Hartford Whalers,1,,,,
1991-03-10,Calgary Flames,3,Minnesota North Stars,7,,,,
1991-03-10,Los Angeles Kings,4,Montreal Canadiens,4,OT,,,
1991-03-10,Pittsburgh Penguins,4,New York Islanders,3,,,,
1991-03-10,Detroit Red Wings,4,St. Louis Blues,1,,,,
1991-03-10,New Jersey Devils,3,Winnipeg Jets,4,,,,
1991-03-12,Winnipeg Jets,3,Calgary Flames,5,,,,
1991-03-12,Philadelphia Flyers,0,Los Angeles Kings,6,,,,
1991-03-12,Buffalo Sabres,2,Minnesota North Stars,5,,,,
1991-03-12,Montreal Canadiens,4,Pittsburgh Penguins,4,OT,,,
1991-03-12,Toronto Maple Leafs,4,Quebec Nordiques,3,,,,
1991-03-12,Hartford Whalers,3,Washington Capitals,2,,,,
1991-03-13,New York Islanders,1,Edmonton Oilers,2,,,,
1991-03-13,Toronto Maple Leafs,2,New Jersey Devils,3,,,,
1991-03-13,Detroit Red Wings,4,New York Rangers,1,,,,
1991-03-13,Philadelphia Flyers,5,Vancouver Canucks,4,OT,,,
1991-03-13,Buffalo Sabres,6,Winnipeg Jets,2,,,,
1991-03-14,Montreal Canadiens,2,Boston Bruins,3,,,,
1991-03-14,New York Islanders,2,Calgary Flames,4,,,,
1991-03-14,Detroit Red Wings,2,Hartford Whalers,4,,,,
1991-03-14,Chicago Blackhawks,6,Los Angeles Kings,3,,,,
1991-03-14,Minnesota North Stars,2,St. Louis Blues,2,OT,,,
1991-03-14,Quebec Nordiques,3,Washington Capitals,5,,,,
1991-03-15,New York Rangers,2,New Jersey Devils,5,,,,
1991-03-15,Edmonton Oilers,3,Winnipeg Jets,4,,,,
1991-03-16,Detroit Red Wings,5,Boston Bruins,3,,,,
1991-03-16,Los Angeles Kings,4,Calgary Flames,3,,,,
1991-03-16,New Jersey Devils,2,Hartford Whalers,6,,,,
1991-03-16,Buffalo Sabres,4,Montreal Canadiens,6,,,,
1991-03-16,Quebec Nordiques,3,Pittsburgh Penguins,6,,,,
1991-03-16,Chicago Blackhawks,3,St. Louis Blues,2,,,,
1991-03-16,Minnesota North Stars,3,Toronto Maple Leafs,4,OT,,,
1991-03-16,New York Islanders,4,Vancouver Canucks,4,OT,,,
1991-03-16,Philadelphia Flyers,0,Washington Capitals,6,,,,
1991-03-17,Hartford Whalers,1,Buffalo Sabres,6,,,,
1991-03-17,St. Louis Blues,4,Chicago Blackhawks,6,,,,
1991-03-17,Toronto Maple Leafs,3,Minnesota North Stars,4,,,,
1991-03-17,Edmonton Oilers,4,Montreal Canadiens,2,,,,
1991-03-17,Pittsburgh Penguins,4,New York Rangers,2,,,,
1991-03-17,Boston Bruins,3,Philadelphia Flyers,1,,,,
1991-03-17,Los Angeles Kings,4,Vancouver Canucks,5,OT,,,
1991-03-18,Winnipeg Jets,3,Calgary Flames,4,OT,,,
1991-03-19,Boston Bruins,1,Hartford Whalers,1,OT,,,
1991-03-19,Pittsburgh Penguins,4,New Jersey Devils,5,,,,
1991-03-19,Edmonton Oilers,7,Quebec Nordiques,6,OT,,,
1991-03-19,St. Louis Blues,2,Washington Capitals,1,,,,
1991-03-20,Montreal Canadiens,2,Buffalo Sabres,3,OT,,,
1991-03-20,Toronto Maple Leafs,4,Los Angeles Kings,4,OT,,,
1991-03-20,Calgary Flames,3,Vancouver Canucks,2,,,,
1991-03-21,Quebec Nordiques,3,Boston Bruins,3,OT,,,
1991-03-21,New Jersey Devils,2,Chicago Blackhawks,2,OT,,,
1991-03-21,Washington Capitals,6,New York Islanders,2,,,,
1991-03-21,St. Louis Blues,4,Philadelphia Flyers,1,,,,
1991-03-21,New York Rangers,4,Pittsburgh Penguins,5,OT,,,
1991-03-22,Toronto Maple Leafs,3,Detroit Red Wings,1,,,,
1991-03-22,Winnipeg Jets,1,Vancouver Canucks,3,,,,
1991-03-22,Minnesota North Stars,1,Washington Capitals,3,,,,
1991-03-23,Buffalo Sabres,3,Boston Bruins,6,,,,
1991-03-23,Winnipeg Jets,3,Edmonton Oilers,0,,,,
1991-03-23,Calgary Flames,4,Los Angeles Kings,8,,,,
1991-03-23,New Jersey Devils,3,Montreal Canadiens,3,OT,,,
1991-03-23,St. Louis Blues,3,New York Islanders,2,,,,
1991-03-23,New York Rangers,4,Philadelphia Flyers,7,,,,
1991-03-23,Chicago Blackhawks,7,Pittsburgh Penguins,5,,,,
1991-03-23,Hartford Whalers,3,Quebec Nordiques,7,,,,
1991-03-23,Detroit Red Wings,1,Toronto Maple Leafs,4,,,,
1991-03-24,Philadelphia Flyers,2,Buffalo Sabres,6,,,,
1991-03-24,Minnesota North Stars,4,Chicago Blackhawks,5,,,,
1991-03-24,Los Angeles Kings,4,Edmonton Oilers,3,OT,,,
1991-03-24,New York Islanders,1,New York Rangers,3,,,,
1991-03-24,Boston Bruins,3,Washington Capitals,3,OT,,,
1991-03-25,St. Louis Blues,5,Minnesota North Stars,4,,,,
1991-03-25,Hartford Whalers,2,Montreal Canadiens,3,OT,,,
1991-03-26,Vancouver Canucks,2,Calgary Flames,7,,,,
