Date,Visitor,G,Home,G,,Att.,LOG,Notes
1989-12-30,Hartford Whalers,3,Chicago Blackhawks,7,,,,
1989-12-30,Philadelphia Flyers,6,Los Angeles Kings,3,,,,
1989-12-30,New York Islanders,3,Quebec Nordiques,6,,,,
1989-12-30,Minnesota North Stars,2,St. Louis Blues,3,,,,
1989-12-30,Boston Bruins,6,Toronto Maple Leafs,7,OT,,,
1989-12-31,New York Islanders,4,Buffalo Sabres,2,,,,
1989-12-31,New Jersey Devils,4,Detroit Red Wings,6,,,,
1989-12-31,St. Louis Blues,1,Minnesota North Stars,2,OT,,,
1989-12-31,Pittsburgh Penguins,5,New York Rangers,4,,,,
1989-12-31,Philadelphia Flyers,2,Vancouver Canucks,2,OT,,,
1989-12-31,Edmonton Oilers,2,Winnipeg Jets,3,,,,
1990-01-01,Los Angeles Kings,7,Washington Capitals,4,,,,
1990-01-02,Philadelphia Flyers,4,Calgary Flames,4,OT,,,
1990-01-02,Vancouver Canucks,1,Detroit Red Wings,4,,,,
1990-01-02,Buffalo Sabres,3,New Jersey Devils,5,,,,
1990-01-02,Los Angeles Kings,3,New York Islanders,5,,,,
1990-01-02,Boston Bruins,5,Pittsburgh Penguins,2,,,,
1990-01-02,Edmonton Oilers,6,St. Louis Blues,4,,,,
1990-01-03,Edmonton Oilers,2,Chicago Blackhawks,3,,,,
1990-01-03,Winnipeg Jets,4,Hartford Whalers,2,,,,
1990-01-03,Washington Capitals,1,New York Rangers,2,,,,
1990-01-03,Quebec Nordiques,4,Toronto Maple Leafs,5,,,,
1990-01-04,Winnipeg Jets,2,Boston Bruins,4,,,,
1990-01-04,Quebec Nordiques,1,Detroit Red Wings,4,,,,
1990-01-04,New York Rangers,2,Minnesota North Stars,8,,,,
1990-01-04,Los Angeles Kings,2,New Jersey Devils,4,,,,
1990-01-04,Vancouver Canucks,3,Pittsburgh Penguins,4,,,,
1990-01-04,Philadelphia Flyers,4,St. Louis Blues,5,OT,,,
1990-01-05,Hartford Whalers,4,Calgary Flames,6,,,,
1990-01-05,Vancouver Canucks,5,Washington Capitals,2,,,,
1990-01-06,Washington Capitals,3,Boston Bruins,5,,,,
1990-01-06,Philadelphia Flyers,5,Chicago Blackhawks,8,,,,
1990-01-06,Hartford Whalers,4,Edmonton Oilers,4,OT,,,
1990-01-06,Detroit Red Wings,3,Minnesota North Stars,4,,,,
1990-01-06,Buffalo Sabres,3,Montreal Canadiens,6,,,,
1990-01-06,Quebec Nordiques,2,New York Islanders,5,,,,
1990-01-06,Winnipeg Jets,3,Pittsburgh Penguins,5,,,,
1990-01-06,New York Rangers,3,St. Louis Blues,4,,,,
1990-01-06,Los Angeles Kings,4,Toronto Maple Leafs,7,,,,
1990-01-07,Boston Bruins,2,Buffalo Sabres,1,,,,
1990-01-07,Calgary Flames,3,Edmonton Oilers,1,,,,
1990-01-07,Vancouver Canucks,3,Montreal Canadiens,5,,,,
1990-01-08,Winnipeg Jets,4,New Jersey Devils,3,,,,
1990-01-08,Pittsburgh Penguins,7,New York Rangers,5,,,,
1990-01-08,Washington Capitals,6,Toronto Maple Leafs,8,,,,
1990-01-09,Edmonton Oilers,3,Calgary Flames,2,OT,,,
1990-01-09,Minnesota North Stars,0,Detroit Red Wings,9,,,,
1990-01-09,St. Louis Blues,4,Los Angeles Kings,3,,,,
1990-01-09,Montreal Canadiens,2,Quebec Nordiques,5,,,,
1990-01-10,Pittsburgh Penguins,3,New Jersey Devils,6,,,,
1990-01-10,Chicago Blackhawks,2,New York Rangers,2,OT,,,
1990-01-10,New York Islanders,3,Toronto Maple Leafs,1,,,,
1990-01-10,Hartford Whalers,3,Vancouver Canucks,1,,,,
1990-01-10,Washington Capitals,1,Winnipeg Jets,6,,,,
1990-01-11,Quebec Nordiques,1,Boston Bruins,3,,,,
1990-01-11,Buffalo Sabres,3,Calgary Flames,5,,,,
1990-01-11,Edmonton Oilers,3,Los Angeles Kings,3,OT,,,
1990-01-11,New York Islanders,8,Minnesota North Stars,4,,,,
1990-01-11,Chicago Blackhawks,5,Philadelphia Flyers,4,,,,
1990-01-12,Montreal Canadiens,5,New Jersey Devils,2,,,,
1990-01-12,St. Louis Blues,5,Vancouver Canucks,2,,,,
1990-01-12,Detroit Red Wings,5,Winnipeg Jets,7,,,,
1990-01-12,Pittsburgh Penguins,6,Washington Capitals,4,,,,
1990-01-13,New York Rangers,3,Boston Bruins,2,,,,
1990-01-13,Hartford Whalers,6,Los Angeles Kings,3,,,,
1990-01-13,Detroit Red Wings,4,Minnesota North Stars,6,,,,
1990-01-13,Philadelphia Flyers,2,Montreal Canadiens,2,OT,,,
1990-01-13,Washington Capitals,2,New York Islanders,4,,,,
1990-01-13,New Jersey Devils,5,Quebec Nordiques,4,,,,
1990-01-13,Calgary Flames,5,Toronto Maple Leafs,6,,,,
1990-01-13,Buffalo Sabres,5,Vancouver Canucks,3,,,,
1990-01-14,Calgary Flames,6,Chicago Blackhawks,5,,,,
1990-01-14,Philadelphia Flyers,3,New York Rangers,4,OT,,,
1990-01-14,St. Louis Blues,5,Winnipeg Jets,6,,,,
1990-01-15,Hartford Whalers,1,Boston Bruins,4,,,,
1990-01-15,Minnesota North Stars,3,Montreal Canadiens,4,,,,
1990-01-15,Chicago Blackhawks,6,Toronto Maple Leafs,7,,,,
1990-01-16,Detroit Red Wings,6,Edmonton Oilers,4,,,,
1990-01-16,Buffalo Sabres,4,Los Angeles Kings,2,,,,
1990-01-16,Vancouver Canucks,0,New York Islanders,3,,,,
1990-01-16,Philadelphia Flyers,3,Pittsburgh Penguins,4,,,,
1990-01-16,Calgary Flames,5,St. Louis Blues,2,,,,
1990-01-16,Quebec Nordiques,8,Winnipeg Jets,6,,,,
1990-01-16,New Jersey Devils,6,Washington Capitals,9,,,,
1990-01-17,Minnesota North Stars,1,Chicago Blackhawks,3,,,,
1990-01-17,Winnipeg Jets,3,Edmonton Oilers,6,,,,
1990-01-17,Boston Bruins,5,Hartford Whalers,5,OT,,,
1990-01-17,New York Islanders,6,Montreal Canadiens,3,,,,
1990-01-18,Calgary Flames,2,Boston Bruins,2,OT,,,
1990-01-18,Detroit Red Wings,4,Los Angeles Kings,9,,,,
1990-01-18,Quebec Nordiques,4,Minnesota North Stars,7,,,,
1990-01-18,Vancouver Canucks,3,Philadelphia Flyers,2,OT,,,
1990-01-18,New York Rangers,3,Pittsburgh Penguins,3,OT,,,
1990-01-18,Toronto Maple Leafs,4,St. Louis Blues,1,,,,
1990-01-19,Washington Capitals,6,Buffalo Sabres,3,,,,
1990-01-19,Vancouver Canucks,2,Chicago Blackhawks,5,,,,
1990-01-19,Calgary Flames,3,Hartford Whalers,3,OT,,,
1990-01-19,New York Islanders,6,Winnipeg Jets,4,,,,
1990-01-23,St. Louis Blues,6,Detroit Red Wings,3,,,,
1990-01-23,New York Rangers,4,Edmonton Oilers,3,,,,
1990-01-23,New York Islanders,2,Hartford Whalers,4,,,,
1990-01-23,Buffalo Sabres,3,Philadelphia Flyers,2,,,,
1990-01-23,New Jersey Devils,4,Pittsburgh Penguins,2,,,,
1990-01-23,Boston Bruins,9,Quebec Nordiques,2,,,,
1990-01-23,Los Angeles Kings,3,Vancouver Canucks,3,OT,,,
1990-01-23,Winnipeg Jets,4,Washington Capitals,3,,,,
1990-01-24,Buffalo Sabres,3,Chicago Blackhawks,2,,,,
1990-01-24,Quebec Nordiques,3,Montreal Canadiens,7,,,,
1990-01-24,Washington Capitals,2,New Jersey Devils,3,,,,
1990-01-24,Minnesota North Stars,3,Toronto Maple Leafs,7,,,,
1990-01-25,New York Islanders,2,Boston Bruins,5,,,,
1990-01-25,New York Rangers,5,Calgary Flames,8,,,,
1990-01-25,Pittsburgh Penguins,5,Detroit Red Wings,3,,,,
1990-01-25,Los Angeles Kings,6,Edmonton Oilers,7,,,,
1990-01-25,Winnipeg Jets,6,Philadelphia Flyers,8,,,,
1990-01-25,Hartford Whalers,2,St. Louis Blues,3,,,,
1990-01-26,Chicago Blackhawks,4,Buffalo Sabres,2,,,,
1990-01-26,Toronto Maple Leafs,5,New Jersey Devils,1,,,,
1990-01-26,Minnesota North Stars,6,Vancouver Canucks,3,,,,
1990-01-26,Montreal Canadiens,3,Washington Capitals,6,,,,
1990-01-27,Philadelphia Flyers,1,Boston Bruins,2,,,,
1990-01-27,Minnesota North Stars,1,Calgary Flames,3,,,,
1990-01-27,Vancouver Canucks,2,Edmonton Oilers,6,,,,
1990-01-27,Chicago Blackhawks,4,Hartford Whalers,6,,,,
1990-01-27,New York Rangers,3,Los Angeles Kings,1,,,,
1990-01-27,Pittsburgh Penguins,3,New York Islanders,9,,,,
1990-01-27,Detroit Red Wings,8,Quebec Nordiques,6,,,,
1990-01-27,Winnipeg Jets,3,St. Louis Blues,3,OT,,,
1990-01-27,Montreal Canadiens,5,Toronto Maple Leafs,3,,,,
1990-01-28,Pittsburgh Penguins,2,Buffalo Sabres,7,,,,
1990-01-28,New Jersey Devils,4,New York Islanders,4,OT,,,
1990-01-28,Philadelphia Flyers,2,Washington Capitals,7,,,,
1990-01-29,Winnipeg Jets,2,Minnesota North Stars,4,,,,
1990-01-29,Boston Bruins,2,Montreal Canadiens,1,,,,
1990-01-30,Edmonton Oilers,4,Hartford Whalers,4,OT,,,
1990-01-30,New Jersey Devils,2,Los Angeles Kings,5,,,,
1990-01-30,St. Louis Blues,2,New York Islanders,1,,,,
1990-01-30,Philadelphia Flyers,6,Pittsburgh Penguins,3,,,,
1990-01-30,Buffalo Sabres,5,Quebec Nordiques,2,,,,
1990-01-30,Calgary Flames,7,Vancouver Canucks,2,,,,
1990-01-31,Quebec Nordiques,3,Buffalo Sabres,6,,,,
1990-01-31,Edmonton Oilers,5,Detroit Red Wings,7,,,,
1990-01-31,Washington Capitals,4,Minnesota North Stars,3,OT,,,
1990-01-31,St. Louis Blues,2,New York Rangers,2,OT,,,
1990-01-31,Toronto Maple Leafs,5,Winnipeg Jets,5,OT,,,
1990-02-01,Montreal Canadiens,4,Boston Bruins,2,,,,
1990-02-01,Vancouver Canucks,3,Calgary Flames,4,OT,,,
1990-02-01,Chicago Blackhawks,7,Los Angeles Kings,4,,,,
1990-02-01,Hartford Whalers,1,Philadelphia Flyers,2,,,,
1990-02-02,Toronto Maple Leafs,2,Detroit Red Wings,5,,,,
1990-02-02,Washington Capitals,3,New York Islanders,5,,,,
1990-02-02,Edmonton Oilers,3,Pittsburgh Penguins,6,,,,
1990-02-02,Vancouver Canucks,1,Winnipeg Jets,8,,,,
1990-02-03,New York Rangers,2,Boston Bruins,1,,,,
1990-02-03,Calgary Flames,3,Los Angeles Kings,4,,,,
1990-02-03,Buffalo Sabres,0,Montreal Canadiens,1,,,,
1990-02-03,Minnesota North Stars,6,Philadelphia Flyers,7,OT,,,
1990-02-03,Hartford Whalers,5,Quebec Nordiques,1,,,,
1990-02-03,Detroit Red Wings,2,St. Louis Blues,4,,,,
1990-02-03,Pittsburgh Penguins,4,Toronto Maple Leafs,8,,,,
1990-02-04,New York Islanders,1,Buffalo Sabres,0,,,,
1990-02-04,Hartford Whalers,0,Montreal Canadiens,2,,,,
1990-02-04,Minnesota North Stars,3,New York Rangers,4,,,,
1990-02-04,Boston Bruins,3,Quebec Nordiques,2,,,,
1990-02-04,New Jersey Devils,2,Vancouver Canucks,4,,,,
1990-02-04,Chicago Blackhawks,3,Winnipeg Jets,7,,,,
1990-02-04,Edmonton Oilers,5,Washington Capitals,4,OT,,,
1990-02-06,Los Angeles Kings,5,Calgary Flames,3,,,,
1990-02-06,Boston Bruins,2,Detroit Red Wings,0,,,,
1990-02-06,Edmonton Oilers,2,New Jersey Devils,2,OT,,,
1990-02-06,New York Islanders,8,Pittsburgh Penguins,7,OT,,,
1990-02-06,Toronto Maple Leafs,4,St. Louis Blues,6,,,,
1990-02-06,Winnipeg Jets,3,Vancouver Canucks,5,,,,
1990-02-06,Quebec Nordiques,2,Washington Capitals,12,,,,
1990-02-07,Montreal Canadiens,1,Buffalo Sabres,3,,,,
1990-02-07,Hartford Whalers,5,Minnesota North Stars,3,,,,
1990-02-07,Edmonton Oilers,2,New York Rangers,5,,,,
1990-02-07,St. Louis Blues,1,Toronto Maple Leafs,7,,,,
1990-02-08,Quebec Nordiques,1,Boston Bruins,5,,,,
1990-02-08,Chicago Blackhawks,8,Detroit Red Wings,6,,,,
1990-02-08,Winnipeg Jets,5,Los Angeles Kings,1,,,,
1990-02-08,New York Islanders,5,Philadelphia Flyers,5,OT,,,
1990-02-08,Washington Capitals,5,Pittsburgh Penguins,7,,,,
1990-02-09,New York Rangers,2,Buffalo Sabres,3,,,,
1990-02-09,Vancouver Canucks,4,Hartford Whalers,1,,,,
1990-02-09,New Jersey Devils,5,Washington Capitals,3,,,,
1990-02-10,New York Islanders,4,Boston Bruins,3,OT,,,
1990-02-10,Calgary Flames,5,Detroit Red Wings,7,,,,
1990-02-10,Toronto Maple Leafs,2,Hartford Whalers,6,,,,
1990-02-10,Chicago Blackhawks,4,Minnesota North Stars,6,,,,
1990-02-10,Quebec Nordiques,2,Montreal Canadiens,7,,,,
1990-02-10,Los Angeles Kings,6,Pittsburgh Penguins,7,,,,
1990-02-10,New Jersey Devils,0,St. Louis Blues,7,,,,
1990-02-11,Vancouver Canucks,4,Boston Bruins,2,,,,
1990-02-11,Winnipeg Jets,4,Edmonton Oilers,7,,,,
1990-02-11,Calgary Flames,5,New York Rangers,2,,,,
1990-02-11,Pittsburgh Penguins,4,Philadelphia Flyers,1,,,,
1990-02-11,Buffalo Sabres,2,St. Louis Blues,4,,,,
1990-02-11,Minnesota North Stars,3,Washington Capitals,5,,,,
1990-02-12,Detroit Red Wings,1,New Jersey Devils,1,OT,,,
1990-02-12,Los Angeles Kings,3,Toronto Maple Leafs,5,,,,
1990-02-13,Buffalo Sabres,1,Chicago Blackhawks,4,,,,
1990-02-13,St. Louis Blues,2,Minnesota North Stars,1,OT,,,
1990-02-13,Calgary Flames,4,New York Islanders,2,,,,
1990-02-13,New York Rangers,4,Philadelphia Flyers,3,,,,
1990-02-13,Vancouver Canucks,3,Quebec Nordiques,5,,,,
1990-02-14,Los Angeles Kings,5,Detroit Red Wings,6,,,,
1990-02-14,Washington Capitals,4,Edmonton Oilers,3,,,,
1990-02-14,Vancouver Canucks,1,Montreal Canadiens,10,,,,
1990-02-14,Pittsburgh Penguins,4,New York Rangers,3,OT,,,
1990-02-14,Hartford Whalers,6,Toronto Maple Leafs,6,OT,,,
1990-02-14,Boston Bruins,2,Winnipeg Jets,3,,,,
1990-02-15,Calgary Flames,4,Chicago Blackhawks,1,,,,
1990-02-15,Los Angeles Kings,3,Minnesota North Stars,6,,,,
1990-02-15,Toronto Maple Leafs,0,Philadelphia Flyers,3,,,,
1990-02-15,Quebec Nordiques,2,St. Louis Blues,9,,,,
1990-02-16,Montreal Canadiens,3,Buffalo Sabres,5,,,,
1990-02-16,Philadelphia Flyers,6,Detroit Red Wings,9,,,,
1990-02-16,New York Rangers,2,New Jersey Devils,1,,,,
1990-02-16,Edmonton Oilers,2,Vancouver Canucks,2,OT,,,
1990-02-16,Pittsburgh Penguins,3,Winnipeg Jets,3,OT,,,
1990-02-17,Quebec Nordiques,1,Los Angeles Kings,7,,,,
1990-02-17,Hartford Whalers,3,Montreal Canadiens,7,,,,
1990-02-17,Chicago Blackhawks,3,New York Islanders,1,,,,
1990-02-17,Detroit Red Wings,1,St. Louis Blues,6,,,,
1990-02-17,New Jersey Devils,4,Toronto Maple Leafs,5,,,,
1990-02-18,Hartford Whalers,6,Buffalo Sabres,4,,,,
1990-02-18,Pittsburgh Penguins,4,Chicago Blackhawks,6,,,,
1990-02-18,Minnesota North Stars,2,Edmonton Oilers,3,,,,
1990-02-18,New York Islanders,2,Philadelphia Flyers,3,,,,
1990-02-18,Boston Bruins,7,Vancouver Canucks,2,,,,
1990-02-18,Calgary Flames,1,Winnipeg Jets,5,,,,
1990-02-19,Montreal Canadiens,5,Detroit Red Wings,5,OT,,,
1990-02-19,Washington Capitals,2,Los Angeles Kings,3,,,,
1990-02-19,New Jersey Devils,3,New York Rangers,4,OT,,,
1990-02-20,Boston Bruins,5,Calgary Flames,3,,,,
1990-02-20,Philadelphia Flyers,4,Pittsburgh Penguins,6,,,,
1990-02-20,Chicago Blackhawks,8,St. Louis Blues,3,,,,
1990-02-20,Edmonton Oilers,4,Vancouver Canucks,2,,,,
1990-02-20,Buffalo Sabres,4,Winnipeg Jets,3,OT,,,
1990-02-21,New York Rangers,4,Detroit Red Wings,4,OT,,,
1990-02-21,Buffalo Sabres,3,Edmonton Oilers,7,,,,
1990-02-21,Quebec Nordiques,2,Hartford Whalers,3,,,,
1990-02-21,Minnesota North Stars,2,Los Angeles Kings,4,,,,
1990-02-22,Toronto Maple Leafs,2,Calgary Flames,12,,,,
1990-02-22,Boston Bruins,6,Chicago Blackhawks,3,,,,
1990-02-22,Winnipeg Jets,4,New Jersey Devils,2,,,,
1990-02-22,New York Islanders,3,Pittsburgh Penguins,4,OT,,,
1990-02-22,Montreal Canadiens,6,Quebec Nordiques,5,,,,
1990-02-22,Philadelphia Flyers,7,St. Louis Blues,4,,,,
1990-02-23,Hartford Whalers,3,Buffalo Sabres,7,,,,
1990-02-23,Toronto Maple Leafs,6,Edmonton Oilers,5,,,,
1990-02-23,New York Rangers,6,Washington Capitals,3,,,,
1990-02-24,Winnipeg Jets,3,Hartford Whalers,1,,,,
1990-02-24,Vancouver Canucks,6,Los Angeles Kings,4,,,,
1990-02-24,Boston Bruins,3,Minnesota North Stars,2,,,,
1990-02-24,Pittsburgh Penguins,1,Montreal Canadiens,11,,,,
1990-02-24,Chicago Blackhawks,2,New Jersey Devils,3,,,,
1990-02-24,Detroit Red Wings,3,New York Islanders,3,OT,,,
1990-02-24,St. Louis Blues,6,Quebec Nordiques,1,,,,
1990-02-25,Winnipeg Jets,1,Buffalo Sabres,3,,,,
1990-02-25,Edmonton Oilers,4,Calgary Flames,10,,,,
1990-02-25,Philadelphia Flyers,1,Chicago Blackhawks,4,,,,
1990-02-25,St. Louis Blues,5,Montreal Canadiens,6,OT,,,
1990-02-25,New Jersey Devils,3,New York Islanders,3,OT,,,
1990-02-25,Detroit Red Wings,4,Washington Capitals,9,,,,
1990-02-26,Boston Bruins,1,New York Rangers,6,,,,
1990-02-26,Pittsburgh Penguins,2,Quebec Nordiques,3,,,,
1990-02-26,Toronto Maple Leafs,2,Vancouver Canucks,5,,,,
1990-02-27,Winnipeg Jets,3,Minnesota North Stars,8,,,,
1990-02-27,Buffalo Sabres,1,St. Louis Blues,4,,,,
1990-02-27,Chicago Blackhawks,0,Washington Capitals,4,,,,
1990-02-28,New York Islanders,3,Detroit Red Wings,4,,,,
1990-02-28,Montreal Canadiens,1,Hartford Whalers,3,,,,
1990-02-28,Edmonton Oilers,2,Los Angeles Kings,4,,,,
1990-02-28,Washington Capitals,2,New York Rangers,3,,,,
1990-02-28,New Jersey Devils,1,Pittsburgh Penguins,2,,,,
1990-02-28,Quebec Nordiques,4,Toronto Maple Leafs,5,,,,
1990-02-28,Philadelphia Flyers,7,Vancouver Canucks,7,OT,,,
1990-03-01,Montreal Canadiens,3,Boston Bruins,5,,,,
1990-03-01,Philadelphia Flyers,4,Calgary Flames,2,,,,
1990-03-01,St. Louis Blues,6,Chicago Blackhawks,4,,,,
1990-03-02,Toronto Maple Leafs,2,Detroit Red Wings,3,OT,,,
1990-03-02,Pittsburgh Penguins,5,New Jersey Devils,6,,,,
1990-03-02,New York Islanders,3,New York Rangers,6,,,,
1990-03-02,Los Angeles Kings,3,Winnipeg Jets,9,,,,
1990-03-02,Hartford Whalers,4,Washington Capitals,3,,,,
1990-03-03,Chicago Blackhawks,3,Boston Bruins,4,,,,
1990-03-03,Vancouver Canucks,1,Calgary Flames,5,,,,
1990-03-03,Philadelphia Flyers,3,Edmonton Oilers,5,,,,
1990-03-03,New York Rangers,4,Hartford Whalers,6,,,,
1990-03-03,Montreal Canadiens,2,Minnesota North Stars,3,,,,
1990-03-03,Buffalo Sabres,3,Quebec Nordiques,3,OT,,,
1990-03-03,New York Islanders,4,St. Louis Blues,5,,,,
1990-03-03,Detroit Red Wings,5,Toronto Maple Leafs,2,,,,
1990-03-04,Quebec Nordiques,3,Buffalo Sabres,5,,,,
1990-03-04,Boston Bruins,4,Chicago Blackhawks,1,,,,
1990-03-04,Vancouver Canucks,3,Edmonton Oilers,6,,,,
1990-03-04,Minnesota North Stars,6,Pittsburgh Penguins,8,,,,
1990-03-04,Los Angeles Kings,2,Winnipeg Jets,5,,,,
1990-03-04,New Jersey Devils,3,Washington Capitals,4,,,,
1990-03-05,Los Angeles Kings,0,Calgary Flames,5,,,,
1990-03-05,Detroit Red Wings,2,New York Rangers,3,,,,
1990-03-06,Pittsburgh Penguins,3,Edmonton Oilers,4,OT,,,
1990-03-06,St. Louis Blues,1,New Jersey Devils,2,,,,
1990-03-06,Hartford Whalers,4,New York Islanders,2,,,,
1990-03-06,Boston Bruins,2,Philadelphia Flyers,1,,,,
1990-03-06,Buffalo Sabres,1,Washington Capitals,1,OT,,,
1990-03-07,Pittsburgh Penguins,3,Calgary Flames,6,,,,
1990-03-07,Montreal Canadiens,5,Los Angeles Kings,2,,,,
1990-03-07,Chicago Blackhawks,4,Minnesota North Stars,5,,,,
1990-03-07,Quebec Nordiques,3,Winnipeg Jets,6,,,,
1990-03-08,Buffalo Sabres,10,Boston Bruins,4,,,,
1990-03-08,St. Louis Blues,2,Detroit Red Wings,3,,,,
1990-03-08,Toronto Maple Leafs,7,Hartford Whalers,6,,,,
1990-03-08,New York Islanders,2,New Jersey Devils,4,,,,
1990-03-08,New York Rangers,7,Philadelphia Flyers,5,,,,
1990-03-09,Calgary Flames,4,Vancouver Canucks,4,OT,,,
1990-03-09,Edmonton Oilers,5,Winnipeg Jets,7,,,,
1990-03-09,Quebec Nordiques,3,Washington Capitals,4,,,,
1990-03-10,Buffalo Sabres,5,Hartford Whalers,0,,,,
1990-03-10,Pittsburgh Penguins,2,Los Angeles Kings,8,,,,
1990-03-10,New York Rangers,2,Minnesota North Stars,2,OT,,,
1990-03-10,Detroit Red Wings,3,Montreal Canadiens,3,OT,,,
1990-03-10,Quebec Nordiques,3,New Jersey Devils,9,,,,
1990-03-10,Boston Bruins,3,New York Islanders,3,OT,,,
1990-03-10,Washington Capitals,4,Philadelphia Flyers,3,,,,
1990-03-10,Chicago Blackhawks,2,St. Louis Blues,2,OT,,,
1990-03-10,Edmonton Oilers,2,Toronto Maple Leafs,3,,,,
1990-03-11,St. Louis Blues,6,Chicago Blackhawks,4,,,,
1990-03-11,Boston Bruins,4,Hartford Whalers,3,,,,
1990-03-11,Pittsburgh Penguins,3,Vancouver Canucks,5,,,,
1990-03-11,Calgary Flames,6,Winnipeg Jets,4,,,,
1990-03-12,Winnipeg Jets,4,Calgary Flames,5,OT,,,
1990-03-12,Los Angeles Kings,6,New York Rangers,2,,,,
1990-03-12,Minnesota North Stars,4,Toronto Maple Leafs,1,,,,
1990-03-13,Detroit Red Wings,3,Chicago Blackhawks,3,OT,,,
1990-03-13,New Jersey Devils,3,Minnesota North Stars,1,,,,
1990-03-13,Montreal Canadiens,4,New York Islanders,2,,,,
1990-03-13,Edmonton Oilers,4,Quebec Nordiques,1,,,,
1990-03-13,Hartford Whalers,1,Vancouver Canucks,0,,,,
1990-03-13,St. Louis Blues,4,Washington Capitals,1,,,,
1990-03-14,Los Angeles Kings,6,Buffalo Sabres,5,OT,,,
1990-03-14,Edmonton Oilers,3,Montreal Canadiens,3,OT,,,
1990-03-14,New York Rangers,8,Toronto Maple Leafs,2,,,,
1990-03-15,Winnipeg Jets,3,Boston Bruins,3,OT,,,
1990-03-15,New Jersey Devils,4,Calgary Flames,5,,,,
1990-03-15,New York Islanders,4,Philadelphia Flyers,5,,,,
1990-03-15,Detroit Red Wings,1,Pittsburgh Penguins,6,,,,
1990-03-15,Chicago Blackhawks,6,Quebec Nordiques,3,,,,
1990-03-15,Vancouver Canucks,6,St. Louis Blues,5,OT,,,
1990-03-16,Toronto Maple Leafs,4,Buffalo Sabres,3,,,,
1990-03-17,Los Angeles Kings,5,Boston Bruins,4,,,,
1990-03-17,Hartford Whalers,4,Calgary Flames,5,,,,
1990-03-17,New Jersey Devils,4,Edmonton Oilers,1,,,,
1990-03-17,Chicago Blackhawks,2,Montreal Canadiens,3,OT,,,
1990-03-17,New York Rangers,3,New York Islanders,6,,,,
1990-03-17,Minnesota North Stars,6,Pittsburgh Penguins,2,,,,
1990-03-17,Philadelphia Flyers,3,Quebec Nordiques,6,,,,
1990-03-17,Detroit Red Wings,4,St. Louis Blues,3,OT,,,
1990-03-17,Winnipeg Jets,5,Toronto Maple Leafs,4,OT,,,
1990-03-17,Vancouver Canucks,3,Washington Capitals,1,,,,
1990-03-18,Winnipeg Jets,3,Buffalo Sabres,4,OT,,,
1990-03-18,Hartford Whalers,3,Edmonton Oilers,1,,,,
1990-03-18,Washington Capitals,4,Minnesota North Stars,3,,,,
1990-03-18,Quebec Nordiques,3,Montreal Canadiens,8,,,,
1990-03-18,Pittsburgh Penguins,2,New York Islanders,2,OT,,,
1990-03-18,Vancouver Canucks,2,New York Rangers,5,,,,
1990-03-18,Los Angeles Kings,4,Philadelphia Flyers,7,,,,
1990-03-19,St. Louis Blues,2,Calgary Flames,5,,,,
1990-03-19,Chicago Blackhawks,3,Toronto Maple Leafs,2,,,,
1990-03-20,Vancouver Canucks,4,Detroit Red Wings,4,OT,,,
1990-03-20,Los Angeles Kings,2,Minnesota North Stars,5,,,,
1990-03-20,Philadelphia Flyers,3,New Jersey Devils,2,,,,
1990-03-20,New York Islanders,0,Washington Capitals,3,,,,
1990-03-21,Calgary Flames,4,Buffalo Sabres,5,,,,
1990-03-21,St. Louis Blues,6,Edmonton Oilers,8,,,,
1990-03-21,Quebec Nordiques,1,Hartford Whalers,4,,,,
1990-03-21,Toronto Maple Leafs,5,New York Rangers,5,OT,,,
1990-03-21,Montreal Canadiens,2,Winnipeg Jets,3,,,,
1990-03-22,Quebec Nordiques,3,Boston Bruins,7,,,,
1990-03-22,New Jersey Devils,3,Chicago Blackhawks,6,,,,
1990-03-22,Minnesota North Stars,5,Detroit Red Wings,1,,,,
1990-03-22,New York Islanders,1,Los Angeles Kings,3,,,,
1990-03-22,Pittsburgh Penguins,3,Philadelphia Flyers,5,,,,
1990-03-23,Vancouver Canucks,4,Winnipeg Jets,2,,,,
1990-03-23,Montreal Canadiens,4,Washington Capitals,2,,,,
1990-03-24,Minnesota North Stars,7,Boston Bruins,6,,,,
1990-03-24,Chicago Blackhawks,3,Detroit Red Wings,5,,,,
1990-03-24,New York Islanders,5,Edmonton Oilers,5,OT,,,
1990-03-24,Montreal Canadiens,4,Hartford Whalers,7,,,,
1990-03-24,St. Louis Blues,3,Los Angeles Kings,9,,,,
1990-03-24,New Jersey Devils,5,Philadelphia Flyers,2,,,,
1990-03-24,Calgary Flames,3,Pittsburgh Penguins,3,OT,,,
1990-03-24,Toronto Maple Leafs,4,Quebec Nordiques,3,OT,,,
1990-03-25,New Jersey Devils,4,Buffalo Sabres,3,,,,
1990-03-25,Detroit Red Wings,2,Chicago Blackhawks,3,,,,
1990-03-25,Pittsburgh Penguins,2,Hartford Whalers,4,,,,
1990-03-25,Philadelphia Flyers,3,New York Rangers,7,,,,
1990-03-25,Winnipeg Jets,3,Vancouver Canucks,3,OT,,,
1990-03-25,Calgary Flames,1,Washington Capitals,4,,,,
1990-03-26,Toronto Maple Leafs,4,Minnesota North Stars,5,,,,
1990-03-27,Buffalo Sabres,6,Detroit Red Wings,5,,,,
1990-03-27,Winnipeg Jets,4,Los Angeles Kings,4,OT,,,
