Date,Visitor,G,Home,G,,Att.,LOG,Notes
1988-01-02,Philadelphia Flyers,4,Vancouver Canucks,1,,,,
1988-01-02,Edmonton Oilers,0,Washington Capitals,2,,,,
1988-01-03,Quebec Nordiques,1,Buffalo Sabres,2,,,,
1988-01-03,Calgary Flames,5,Chicago Blackhawks,3,,,,
1988-01-03,Detroit Red Wings,4,Winnipeg Jets,4,OT,,,
1988-01-04,Edmonton Oilers,2,Boston Bruins,2,OT,,,
1988-01-04,Los Angeles Kings,6,New Jersey Devils,3,,,,
1988-01-04,St. Louis Blues,2,New York Rangers,6,,,,
1988-01-04,Vancouver Canucks,7,Toronto Maple Leafs,7,OT,,,
1988-01-05,Minnesota North Stars,3,New York Islanders,3,OT,,,
1988-01-05,Washington Capitals,3,Philadelphia Flyers,1,,,,
1988-01-05,Los Angeles Kings,4,Pittsburgh Penguins,4,OT,,,
1988-01-06,Winnipeg Jets,1,Calgary Flames,6,,,,
1988-01-06,Quebec Nordiques,6,Chicago Blackhawks,1,,,,
1988-01-06,St. Louis Blues,2,Detroit Red Wings,4,,,,
1988-01-06,Edmonton Oilers,5,Hartford Whalers,1,,,,
1988-01-06,Buffalo Sabres,6,Montreal Canadiens,5,,,,
1988-01-06,Vancouver Canucks,2,New York Rangers,4,,,,
1988-01-06,Minnesota North Stars,5,Toronto Maple Leafs,5,OT,,,
1988-01-07,Vancouver Canucks,6,New Jersey Devils,3,,,,
1988-01-07,St. Louis Blues,4,Philadelphia Flyers,6,,,,
1988-01-07,Boston Bruins,3,Pittsburgh Penguins,2,,,,
1988-01-08,Hartford Whalers,1,Buffalo Sabres,3,,,,
1988-01-08,New York Islanders,4,Calgary Flames,7,,,,
1988-01-08,Toronto Maple Leafs,3,Chicago Blackhawks,7,,,,
1988-01-08,Los Angeles Kings,3,Detroit Red Wings,5,,,,
1988-01-08,Edmonton Oilers,4,Winnipeg Jets,4,OT,,,
1988-01-08,New York Rangers,4,Washington Capitals,8,,,,
1988-01-09,New York Islanders,1,Edmonton Oilers,5,,,,
1988-01-09,Pittsburgh Penguins,4,Hartford Whalers,5,OT,,,
1988-01-09,New Jersey Devils,4,Minnesota North Stars,3,,,,
1988-01-09,Philadelphia Flyers,3,Montreal Canadiens,3,OT,,,
1988-01-09,Vancouver Canucks,3,Quebec Nordiques,2,,,,
1988-01-09,Boston Bruins,2,St. Louis Blues,1,OT,,,
1988-01-10,New York Rangers,3,Buffalo Sabres,4,,,,
1988-01-10,Washington Capitals,2,Calgary Flames,8,,,,
1988-01-10,Los Angeles Kings,2,Chicago Blackhawks,5,,,,
1988-01-10,Pittsburgh Penguins,5,Detroit Red Wings,7,,,,
1988-01-10,New Jersey Devils,7,Philadelphia Flyers,5,,,,
1988-01-10,Toronto Maple Leafs,3,Winnipeg Jets,4,,,,
1988-01-11,Hartford Whalers,4,Boston Bruins,3,,,,
1988-01-11,Washington Capitals,2,Edmonton Oilers,3,,,,
1988-01-11,Los Angeles Kings,5,Minnesota North Stars,4,,,,
1988-01-11,Chicago Blackhawks,2,New York Rangers,2,OT,,,
1988-01-12,New York Islanders,5,Pittsburgh Penguins,5,OT,,,
1988-01-12,Buffalo Sabres,4,St. Louis Blues,2,,,,
1988-01-12,Winnipeg Jets,5,Vancouver Canucks,3,,,,
1988-01-13,Hartford Whalers,1,Chicago Blackhawks,2,,,,
1988-01-13,Calgary Flames,3,Edmonton Oilers,5,,,,
1988-01-13,Washington Capitals,8,Los Angeles Kings,3,,,,
1988-01-13,Toronto Maple Leafs,3,Minnesota North Stars,3,OT,,,
1988-01-13,Boston Bruins,4,Montreal Canadiens,5,,,,
1988-01-13,Quebec Nordiques,5,New Jersey Devils,3,,,,
1988-01-13,Detroit Red Wings,7,New York Rangers,4,,,,
1988-01-13,Winnipeg Jets,2,Vancouver Canucks,8,,,,
1988-01-14,Montreal Canadiens,2,Boston Bruins,3,,,,
1988-01-14,Quebec Nordiques,5,New York Islanders,8,,,,
1988-01-14,Buffalo Sabres,1,Philadelphia Flyers,3,,,,
1988-01-14,Hartford Whalers,2,St. Louis Blues,3,,,,
1988-01-15,Minnesota North Stars,1,Detroit Red Wings,2,,,,
1988-01-15,Winnipeg Jets,4,Edmonton Oilers,4,OT,,,
1988-01-15,Toronto Maple Leafs,3,New Jersey Devils,7,,,,
1988-01-15,Philadelphia Flyers,5,Pittsburgh Penguins,4,,,,
1988-01-15,Calgary Flames,4,Vancouver Canucks,4,OT,,,
1988-01-16,Buffalo Sabres,1,Boston Bruins,5,,,,
1988-01-16,Hartford Whalers,4,Los Angeles Kings,3,,,,
1988-01-16,Detroit Red Wings,2,Minnesota North Stars,4,,,,
1988-01-16,New York Rangers,3,Montreal Canadiens,4,,,,
1988-01-16,New Jersey Devils,2,New York Islanders,4,,,,
1988-01-16,Chicago Blackhawks,1,Quebec Nordiques,4,,,,
1988-01-16,Washington Capitals,1,St. Louis Blues,3,,,,
1988-01-16,Pittsburgh Penguins,4,Toronto Maple Leafs,3,,,,
1988-01-17,New York Islanders,2,Buffalo Sabres,5,,,,
1988-01-17,Washington Capitals,4,Chicago Blackhawks,5,,,,
1988-01-17,Philadelphia Flyers,2,New York Rangers,1,,,,
1988-01-17,Vancouver Canucks,6,Winnipeg Jets,5,,,,
1988-01-18,Toronto Maple Leafs,3,Detroit Red Wings,4,,,,
1988-01-18,Edmonton Oilers,4,Montreal Canadiens,6,,,,
1988-01-19,Vancouver Canucks,5,Calgary Flames,7,,,,
1988-01-19,New York Rangers,3,Los Angeles Kings,6,,,,
1988-01-19,Hartford Whalers,6,Minnesota North Stars,3,,,,
1988-01-19,Pittsburgh Penguins,6,New York Islanders,4,,,,
1988-01-19,Edmonton Oilers,4,Quebec Nordiques,4,OT,,,
1988-01-19,St. Louis Blues,0,Winnipeg Jets,3,,,,
1988-01-19,New Jersey Devils,4,Washington Capitals,6,,,,
1988-01-20,Boston Bruins,3,Buffalo Sabres,5,,,,
1988-01-20,Pittsburgh Penguins,8,Chicago Blackhawks,3,,,,
1988-01-21,Minnesota North Stars,1,Boston Bruins,6,,,,
1988-01-21,Los Angeles Kings,5,Calgary Flames,4,OT,,,
1988-01-21,New York Islanders,3,Hartford Whalers,4,,,,
1988-01-21,St. Louis Blues,4,Montreal Canadiens,1,,,,
1988-01-21,Detroit Red Wings,3,New Jersey Devils,2,OT,,,
1988-01-21,Edmonton Oilers,1,Philadelphia Flyers,3,,,,
1988-01-21,Quebec Nordiques,5,Toronto Maple Leafs,4,,,,
1988-01-22,New Jersey Devils,3,Buffalo Sabres,7,,,,
1988-01-22,New York Rangers,6,Vancouver Canucks,3,,,,
1988-01-22,Los Angeles Kings,3,Winnipeg Jets,5,,,,
1988-01-23,Philadelphia Flyers,6,Boston Bruins,4,,,,
1988-01-23,Calgary Flames,4,Detroit Red Wings,4,OT,,,
1988-01-23,Minnesota North Stars,0,Hartford Whalers,5,,,,
1988-01-23,Pittsburgh Penguins,4,Montreal Canadiens,3,OT,,,
1988-01-23,Edmonton Oilers,2,New York Islanders,3,,,,
1988-01-23,St. Louis Blues,5,Quebec Nordiques,3,,,,
1988-01-23,Chicago Blackhawks,3,Toronto Maple Leafs,2,,,,
1988-01-23,Buffalo Sabres,3,Washington Capitals,3,OT,,,
1988-01-24,Vancouver Canucks,1,Chicago Blackhawks,3,,,,
1988-01-24,Detroit Red Wings,1,Hartford Whalers,2,OT,,,
1988-01-24,Minnesota North Stars,5,Philadelphia Flyers,3,,,,
1988-01-24,Montreal Canadiens,5,Quebec Nordiques,3,,,,
1988-01-24,Los Angeles Kings,2,Winnipeg Jets,1,,,,
1988-01-25,Buffalo Sabres,5,New Jersey Devils,2,,,,
1988-01-25,Edmonton Oilers,6,Pittsburgh Penguins,4,,,,
1988-01-25,Calgary Flames,11,Toronto Maple Leafs,3,,,,
1988-01-26,Chicago Blackhawks,6,Detroit Red Wings,4,,,,
1988-01-26,Los Angeles Kings,3,Quebec Nordiques,5,,,,
1988-01-26,Vancouver Canucks,6,St. Louis Blues,7,,,,
1988-01-26,Winnipeg Jets,3,Washington Capitals,2,,,,
1988-01-27,Montreal Canadiens,4,Buffalo Sabres,1,,,,
1988-01-27,Hartford Whalers,1,Calgary Flames,5,,,,
1988-01-27,New York Islanders,1,Minnesota North Stars,2,,,,
1988-01-27,Winnipeg Jets,4,Pittsburgh Penguins,1,,,,
1988-01-27,Los Angeles Kings,2,Toronto Maple Leafs,5,,,,
1988-01-28,Quebec Nordiques,0,Boston Bruins,3,,,,
1988-01-28,Pittsburgh Penguins,3,New Jersey Devils,6,,,,
1988-01-28,New York Rangers,5,Philadelphia Flyers,2,,,,
1988-01-28,Minnesota North Stars,1,St. Louis Blues,9,,,,
1988-01-29,New York Islanders,5,Buffalo Sabres,2,,,,
1988-01-29,Toronto Maple Leafs,3,Detroit Red Wings,3,OT,,,
1988-01-29,Calgary Flames,5,Edmonton Oilers,4,,,,
1988-01-29,Chicago Blackhawks,2,New Jersey Devils,3,OT,,,
1988-01-29,Hartford Whalers,4,Vancouver Canucks,2,,,,
1988-01-29,Montreal Canadiens,3,Washington Capitals,4,,,,
1988-01-30,New York Rangers,4,Boston Bruins,2,,,,
1988-01-30,Vancouver Canucks,3,Calgary Flames,4,,,,
1988-01-30,Hartford Whalers,2,Edmonton Oilers,5,,,,
1988-01-30,Minnesota North Stars,0,Los Angeles Kings,5,,,,
1988-01-30,Montreal Canadiens,6,New York Islanders,2,,,,
1988-01-30,Winnipeg Jets,3,Philadelphia Flyers,4,,,,
1988-01-30,Chicago Blackhawks,2,Pittsburgh Penguins,4,,,,
1988-01-30,Quebec Nordiques,2,St. Louis Blues,5,,,,
1988-01-30,Detroit Red Wings,5,Toronto Maple Leafs,5,OT,,,
1988-01-31,Winnipeg Jets,4,Buffalo Sabres,4,OT,,,
1988-01-31,Philadelphia Flyers,0,Washington Capitals,1,OT,,,
1988-02-01,New Jersey Devils,5,Calgary Flames,4,,,,
1988-02-01,Boston Bruins,5,Chicago Blackhawks,3,,,,
1988-02-01,Hartford Whalers,4,Montreal Canadiens,5,,,,
1988-02-01,St. Louis Blues,5,Toronto Maple Leafs,4,,,,
1988-02-02,New York Rangers,2,New York Islanders,2,OT,,,
1988-02-02,Washington Capitals,2,Pittsburgh Penguins,3,OT,,,
1988-02-02,Buffalo Sabres,6,Quebec Nordiques,3,,,,
1988-02-02,Los Angeles Kings,2,Vancouver Canucks,5,,,,
1988-02-03,Detroit Red Wings,6,Chicago Blackhawks,4,,,,
1988-02-03,New Jersey Devils,5,Edmonton Oilers,8,,,,
1988-02-03,Montreal Canadiens,5,Hartford Whalers,2,,,,
1988-02-03,Vancouver Canucks,2,Los Angeles Kings,7,,,,
1988-02-03,St. Louis Blues,2,Minnesota North Stars,0,,,,
1988-02-03,Calgary Flames,0,Winnipeg Jets,9,,,,
1988-02-04,Montreal Canadiens,3,Boston Bruins,7,,,,
1988-02-04,Toronto Maple Leafs,1,Philadelphia Flyers,6,,,,
1988-02-04,Minnesota North Stars,0,Pittsburgh Penguins,1,,,,
1988-02-04,New York Rangers,2,Quebec Nordiques,3,,,,
1988-02-05,Toronto Maple Leafs,2,Buffalo Sabres,5,,,,
1988-02-05,Calgary Flames,1,Detroit Red Wings,5,,,,
1988-02-05,New Jersey Devils,1,Vancouver Canucks,5,,,,
1988-02-05,Chicago Blackhawks,1,Winnipeg Jets,1,OT,,,
1988-02-05,New York Islanders,4,Washington Capitals,2,,,,
1988-02-06,Edmonton Oilers,2,Los Angeles Kings,7,,,,
1988-02-06,Winnipeg Jets,8,Minnesota North Stars,8,OT,,,
1988-02-06,Detroit Red Wings,5,Montreal Canadiens,4,,,,
1988-02-06,Buffalo Sabres,4,New York Islanders,6,,,,
1988-02-06,Hartford Whalers,4,Pittsburgh Penguins,5,,,,
1988-02-06,Boston Bruins,3,Quebec Nordiques,2,,,,
1988-02-06,Philadelphia Flyers,4,St. Louis Blues,2,,,,
1988-02-06,New York Rangers,3,Washington Capitals,0,,,,
1988-02-07,New Jersey Devils,3,Boston Bruins,6,,,,
1988-02-07,Toronto Maple Leafs,2,Hartford Whalers,4,,,,
1988-02-07,Calgary Flames,5,Los Angeles Kings,2,,,,
1988-02-07,Pittsburgh Penguins,3,New York Rangers,6,,,,
1988-02-07,Chicago Blackhawks,5,Quebec Nordiques,5,OT,,,
1988-02-11,Quebec Nordiques,3,Los Angeles Kings,5,,,,
1988-02-11,Montreal Canadiens,2,New Jersey Devils,4,,,,
1988-02-11,Washington Capitals,5,New York Rangers,3,,,,
1988-02-11,New York Islanders,3,Toronto Maple Leafs,4,,,,
1988-02-11,Edmonton Oilers,7,Vancouver Canucks,2,,,,
1988-02-12,St. Louis Blues,3,Chicago Blackhawks,4,OT,,,
1988-02-12,New Jersey Devils,3,Detroit Red Wings,4,,,,
1988-02-12,Boston Bruins,7,Edmonton Oilers,4,,,,
1988-02-12,Calgary Flames,3,Philadelphia Flyers,2,,,,
1988-02-12,Buffalo Sabres,5,Winnipeg Jets,7,,,,
1988-02-12,New York Islanders,2,Washington Capitals,6,,,,
1988-02-13,Pittsburgh Penguins,7,Los Angeles Kings,5,,,,
1988-02-13,Quebec Nordiques,7,Minnesota North Stars,3,,,,
1988-02-13,Hartford Whalers,4,Montreal Canadiens,1,,,,
1988-02-13,Detroit Red Wings,3,St. Louis Blues,5,,,,
1988-02-13,Philadelphia Flyers,4,Toronto Maple Leafs,7,,,,
1988-02-13,Boston Bruins,5,Vancouver Canucks,6,,,,
1988-02-14,Buffalo Sabres,3,Chicago Blackhawks,4,OT,,,
1988-02-14,Vancouver Canucks,6,Edmonton Oilers,7,,,,
1988-02-14,New York Islanders,4,New York Rangers,4,OT,,,
1988-02-14,New Jersey Devils,7,Toronto Maple Leafs,2,,,,
1988-02-14,Quebec Nordiques,2,Winnipeg Jets,3,,,,
1988-02-14,Calgary Flames,4,Washington Capitals,5,OT,,,
1988-02-15,Detroit Red Wings,6,Los Angeles Kings,1,,,,
1988-02-15,Montreal Canadiens,1,New York Rangers,3,,,,
1988-02-15,Hartford Whalers,4,Philadelphia Flyers,5,OT,,,
1988-02-16,Calgary Flames,3,New York Islanders,9,,,,
1988-02-16,Winnipeg Jets,7,Quebec Nordiques,3,,,,
1988-02-16,Buffalo Sabres,3,St. Louis Blues,0,,,,
1988-02-17,Detroit Red Wings,4,Chicago Blackhawks,3,,,,
1988-02-17,Toronto Maple Leafs,4,Edmonton Oilers,4,OT,,,
1988-02-17,Winnipeg Jets,3,Hartford Whalers,4,,,,
1988-02-17,Los Angeles Kings,5,Minnesota North Stars,4,,,,
1988-02-17,Boston Bruins,2,Montreal Canadiens,3,,,,
1988-02-17,Washington Capitals,4,New Jersey Devils,3,,,,
1988-02-17,Calgary Flames,3,New York Rangers,5,,,,
1988-02-17,Pittsburgh Penguins,0,Vancouver Canucks,5,,,,
1988-02-18,New York Islanders,3,Philadelphia Flyers,3,OT,,,
1988-02-18,Los Angeles Kings,4,St. Louis Blues,7,,,,
1988-02-19,Philadelphia Flyers,5,Buffalo Sabres,4,,,,
1988-02-19,Pittsburgh Penguins,3,Edmonton Oilers,7,,,,
1988-02-19,New York Rangers,3,New Jersey Devils,6,,,,
1988-02-19,Toronto Maple Leafs,5,Vancouver Canucks,0,,,,
1988-02-19,Washington Capitals,6,Winnipeg Jets,0,,,,
1988-02-20,Chicago Blackhawks,1,Detroit Red Wings,6,,,,
1988-02-20,Toronto Maple Leafs,0,Los Angeles Kings,3,,,,
1988-02-20,Washington Capitals,3,Minnesota North Stars,0,,,,
1988-02-20,Quebec Nordiques,3,Montreal Canadiens,5,,,,
1988-02-20,Hartford Whalers,0,New York Islanders,3,,,,
1988-02-20,Calgary Flames,6,St. Louis Blues,3,,,,
1988-02-21,Quebec Nordiques,6,Buffalo Sabres,5,,,,
1988-02-21,Calgary Flames,3,Chicago Blackhawks,3,OT,,,
1988-02-21,New York Islanders,7,Hartford Whalers,2,,,,
1988-02-21,Boston Bruins,4,New Jersey Devils,1,,,,
1988-02-21,Vancouver Canucks,6,New York Rangers,4,,,,
1988-02-21,Detroit Red Wings,3,Philadelphia Flyers,5,,,,
1988-02-21,St. Louis Blues,5,Pittsburgh Penguins,4,,,,
1988-02-21,Edmonton Oilers,4,Winnipeg Jets,3,OT,,,
1988-02-22,Toronto Maple Leafs,2,Minnesota North Stars,4,,,,
1988-02-23,Philadelphia Flyers,11,Detroit Red Wings,6,,,,
1988-02-23,Boston Bruins,2,Hartford Whalers,3,,,,
1988-02-23,Vancouver Canucks,1,New York Islanders,6,,,,
1988-02-23,Winnipeg Jets,4,Pittsburgh Penguins,3,OT,,,
1988-02-23,Montreal Canadiens,3,Quebec Nordiques,1,,,,
1988-02-23,Edmonton Oilers,6,St. Louis Blues,4,,,,
1988-02-24,Edmonton Oilers,4,Chicago Blackhawks,6,,,,
1988-02-24,Washington Capitals,3,Los Angeles Kings,4,,,,
1988-02-24,Vancouver Canucks,4,Montreal Canadiens,5,,,,
1988-02-24,Winnipeg Jets,3,New Jersey Devils,1,,,,
1988-02-24,Minnesota North Stars,2,Toronto Maple Leafs,4,,,,
1988-02-25,Hartford Whalers,2,Boston Bruins,5,,,,
1988-02-25,St. Louis Blues,2,Buffalo Sabres,5,,,,
1988-02-25,Chicago Blackhawks,1,New York Islanders,1,OT,,,
1988-02-25,Pittsburgh Penguins,1,New York Rangers,2,,,,
1988-02-26,Quebec Nordiques,3,Detroit Red Wings,2,,,,
1988-02-26,New York Rangers,2,New Jersey Devils,1,,,,
1988-02-26,Calgary Flames,5,Vancouver Canucks,3,,,,
1988-02-27,Minnesota North Stars,4,Boston Bruins,7,,,,
1988-02-27,Buffalo Sabres,4,Hartford Whalers,3,,,,
1988-02-27,Philadelphia Flyers,8,Los Angeles Kings,6,,,,
1988-02-27,Winnipeg Jets,0,Montreal Canadiens,6,,,,
1988-02-27,Washington Capitals,3,New York Islanders,0,,,,
1988-02-27,Detroit Red Wings,4,Quebec Nordiques,5,,,,
1988-02-27,St. Louis Blues,6,Toronto Maple Leafs,2,,,,
1988-02-28,Winnipeg Jets,3,Buffalo Sabres,5,,,,
1988-02-28,Pittsburgh Penguins,5,Chicago Blackhawks,7,,,,
1988-02-28,Calgary Flames,3,Edmonton Oilers,2,,,,
1988-02-28,Minnesota North Stars,6,New Jersey Devils,8,,,,
1988-02-28,Los Angeles Kings,2,Vancouver Canucks,0,,,,
1988-02-29,St. Louis Blues,2,New York Rangers,5,,,,
1988-02-29,Montreal Canadiens,2,Quebec Nordiques,1,,,,
1988-03-01,Buffalo Sabres,0,Detroit Red Wings,4,,,,
1988-03-01,Los Angeles Kings,3,Edmonton Oilers,5,,,,
1988-03-01,St. Louis Blues,0,New York Islanders,2,,,,
1988-03-01,Minnesota North Stars,3,Pittsburgh Penguins,8,,,,
1988-03-01,Philadelphia Flyers,7,Vancouver Canucks,3,,,,
1988-03-01,Hartford Whalers,3,Winnipeg Jets,6,,,,
1988-03-01,New Jersey Devils,3,Washington Capitals,5,,,,
1988-03-02,Hartford Whalers,2,Chicago Blackhawks,1,,,,
1988-03-02,Washington Capitals,6,New Jersey Devils,1,,,,
1988-03-02,New York Islanders,1,New York Rangers,3,,,,
1988-03-02,Quebec Nordiques,4,Toronto Maple Leafs,3,,,,
1988-03-03,Toronto Maple Leafs,3,Boston Bruins,5,,,,
1988-03-03,Philadelphia Flyers,3,Calgary Flames,6,,,,
1988-03-03,Minnesota North Stars,3,Detroit Red Wings,6,,,,
1988-03-03,Montreal Canadiens,4,St. Louis Blues,2,,,,
1988-03-03,Vancouver Canucks,3,Winnipeg Jets,4,,,,
1988-03-04,New York Rangers,3,Buffalo Sabres,6,,,,
1988-03-04,Philadelphia Flyers,4,Edmonton Oilers,7,,,,
1988-03-04,Quebec Nordiques,2,Washington Capitals,6,,,,
1988-03-05,New Jersey Devils,7,Boston Bruins,6,OT,,,
1988-03-05,Edmonton Oilers,4,Calgary Flames,7,,,,
1988-03-05,New York Rangers,1,Hartford Whalers,3,,,,
1988-03-05,Montreal Canadiens,7,Los Angeles Kings,6,OT,,,
1988-03-05,Chicago Blackhawks,4,Minnesota North Stars,2,,,,
1988-03-05,New York Islanders,3,Pittsburgh Penguins,8,,,,
1988-03-05,Detroit Red Wings,4,St. Louis Blues,4,OT,,,
1988-03-05,Winnipeg Jets,10,Toronto Maple Leafs,1,,,,
1988-03-06,Boston Bruins,0,Buffalo Sabres,3,,,,
1988-03-06,Detroit Red Wings,4,Chicago Blackhawks,3,,,,
1988-03-06,Philadelphia Flyers,2,New Jersey Devils,4,,,,
1988-03-06,New York Islanders,2,Quebec Nordiques,0,,,,
1988-03-06,Vancouver Canucks,2,Washington Capitals,7,,,,
1988-03-07,Pittsburgh Penguins,5,Calgary Flames,4,,,,
1988-03-07,Edmonton Oilers,6,Winnipeg Jets,0,,,,
1988-03-08,Boston Bruins,0,Detroit Red Wings,2,,,,
1988-03-08,Vancouver Canucks,4,New York Islanders,7,,,,
1988-03-08,New Jersey Devils,4,New York Rangers,7,,,,
1988-03-08,Hartford Whalers,4,Quebec Nordiques,6,,,,
1988-03-08,Toronto Maple Leafs,2,St. Louis Blues,3,,,,
1988-03-09,Toronto Maple Leafs,3,Chicago Blackhawks,4,,,,
1988-03-09,Montreal Canadiens,4,Edmonton Oilers,1,,,,
1988-03-09,Los Angeles Kings,4,Hartford Whalers,5,,,,
1988-03-09,Buffalo Sabres,6,Minnesota North Stars,2,,,,
1988-03-09,Calgary Flames,6,Winnipeg Jets,6,OT,,,
1988-03-10,Los Angeles Kings,3,Boston Bruins,3,OT,,,
1988-03-10,Winnipeg Jets,3,Calgary Flames,5,,,,
1988-03-10,Vancouver Canucks,2,Detroit Red Wings,5,,,,
1988-03-10,Quebec Nordiques,4,New York Islanders,3,,,,
1988-03-10,Washington Capitals,2,Philadelphia Flyers,5,,,,
1988-03-10,Pittsburgh Penguins,4,St. Louis Blues,6,,,,
1988-03-12,Buffalo Sabres,4,Calgary Flames,10,,,,
1988-03-12,Pittsburgh Penguins,3,Minnesota North Stars,6,,,,
1988-03-12,Hartford Whalers,0,Montreal Canadiens,5,,,,
1988-03-12,Detroit Red Wings,4,New York Islanders,3,,,,
1988-03-12,New Jersey Devils,6,Philadelphia Flyers,5,,,,
1988-03-12,Boston Bruins,4,Quebec Nordiques,3,,,,
1988-03-12,Chicago Blackhawks,4,Toronto Maple Leafs,6,,,,
1988-03-12,Edmonton Oilers,3,Vancouver Canucks,3,OT,,,
1988-03-12,New York Rangers,4,Washington Capitals,2,,,,
1988-03-13,Washington Capitals,3,Boston Bruins,0,,,,
1988-03-13,Philadelphia Flyers,4,Chicago Blackhawks,5,OT,,,
1988-03-13,New York Islanders,1,Detroit Red Wings,5,,,,
1988-03-13,Quebec Nordiques,4,Hartford Whalers,1,,,,
1988-03-13,St. Louis Blues,6,Los Angeles Kings,7,,,,
1988-03-13,Buffalo Sabres,7,Vancouver Canucks,5,,,,
1988-03-13,Pittsburgh Penguins,5,Winnipeg Jets,4,,,,
1988-03-14,Montreal Canadiens,2,Minnesota North Stars,2,OT,,,
1988-03-15,Buffalo Sabres,4,Edmonton Oilers,6,,,,
1988-03-15,Calgary Flames,8,Hartford Whalers,6,,,,
1988-03-15,Philadelphia Flyers,1,New York Rangers,3,,,,
1988-03-15,Toronto Maple Leafs,2,Quebec Nordiques,3,,,,
1988-03-15,Chicago Blackhawks,7,St. Louis Blues,7,OT,,,
1988-03-16,Vancouver Canucks,3,Los Angeles Kings,3,OT,,,
1988-03-16,Detroit Red Wings,2,Minnesota North Stars,1,,,,
1988-03-16,Washington Capitals,8,New York Rangers,4,,,,
1988-03-16,Toronto Maple Leafs,2,Pittsburgh Penguins,5,,,,
1988-03-16,Montreal Canadiens,4,Winnipeg Jets,1,,,,
1988-03-17,Calgary Flames,7,Boston Bruins,5,,,,
1988-03-17,Quebec Nordiques,4,New Jersey Devils,3,,,,
1988-03-17,Chicago Blackhawks,4,Philadelphia Flyers,3,OT,,,
1988-03-17,Minnesota North Stars,2,St. Louis Blues,2,OT,,,
1988-03-18,Winnipeg Jets,1,Edmonton Oilers,4,,,,
1988-03-18,Los Angeles Kings,3,Vancouver Canucks,5,,,,
1988-03-18,New York Islanders,3,Washington Capitals,3,OT,,,
1988-03-19,Buffalo Sabres,4,Boston Bruins,3,,,,
1988-03-19,Detroit Red Wings,4,Los Angeles Kings,7,,,,
1988-03-19,Chicago Blackhawks,0,Montreal Canadiens,3,,,,
1988-03-19,Philadelphia Flyers,0,Pittsburgh Penguins,7,,,,
1988-03-19,Calgary Flames,5,Quebec Nordiques,4,OT,,,
1988-03-19,Hartford Whalers,5,St. Louis Blues,3,,,,
1988-03-19,New York Rangers,4,Toronto Maple Leafs,3,,,,
1988-03-20,Boston Bruins,6,Buffalo Sabres,2,,,,
1988-03-20,St. Louis Blues,5,Chicago Blackhawks,2,,,,
1988-03-20,Edmonton Oilers,5,Minnesota North Stars,5,OT,,,
1988-03-20,Hartford Whalers,1,New York Rangers,2,,,,
1988-03-20,Pittsburgh Penguins,2,Philadelphia Flyers,4,,,,
1988-03-20,New York Islanders,6,Winnipeg Jets,0,,,,
1988-03-20,New Jersey Devils,4,Washington Capitals,2,,,,
1988-03-21,New York Islanders,5,Minnesota North Stars,1,,,,
1988-03-21,Calgary Flames,3,Montreal Canadiens,3,OT,,,
1988-03-22,Edmonton Oilers,6,Detroit Red Wings,4,,,,
1988-03-22,Winnipeg Jets,3,Hartford Whalers,4,,,,
1988-03-22,Buffalo Sabres,3,New York Rangers,2,,,,
1988-03-22,Boston Bruins,3,Philadelphia Flyers,0,,,,
1988-03-22,Toronto Maple Leafs,3,Vancouver Canucks,5,,,,
1988-03-22,St. Louis Blues,5,Washington Capitals,3,,,,
1988-03-23,Minnesota North Stars,5,Chicago Blackhawks,4,,,,
1988-03-23,New York Islanders,6,Los Angeles Kings,2,,,,
1988-03-23,Quebec Nordiques,1,Montreal Canadiens,4,,,,
1988-03-23,Washington Capitals,1,Pittsburgh Penguins,7,,,,
1988-03-24,Winnipeg Jets,3,Boston Bruins,4,OT,,,
1988-03-24,Toronto Maple Leafs,1,Calgary Flames,7,,,,
1988-03-24,Hartford Whalers,3,Detroit Red Wings,2,,,,
1988-03-24,Edmonton Oilers,1,New York Rangers,6,,,,
1988-03-24,New Jersey Devils,8,St. Louis Blues,2,,,,
1988-03-25,New Jersey Devils,2,Buffalo Sabres,2,OT,,,
1988-03-25,Montreal Canadiens,2,Pittsburgh Penguins,5,,,,
1988-03-25,Chicago Blackhawks,2,Vancouver Canucks,3,,,,
1988-03-25,Philadelphia Flyers,3,Washington Capitals,5,,,,
1988-03-26,Quebec Nordiques,2,Boston Bruins,6,,,,
1988-03-26,Vancouver Canucks,1,Calgary Flames,6,,,,
1988-03-26,New York Rangers,4,Detroit Red Wings,4,OT,,,
1988-03-26,Minnesota North Stars,1,Hartford Whalers,8,,,,
1988-03-26,Chicago Blackhawks,5,Los Angeles Kings,9,,,,
1988-03-26,Edmonton Oilers,4,New York Islanders,5,,,,
1988-03-26,Winnipeg Jets,0,Philadelphia Flyers,6,,,,
1988-03-26,Toronto Maple Leafs,2,St. Louis Blues,3,OT,,,
1988-03-27,Detroit Red Wings,5,Buffalo Sabres,3,,,,
1988-03-27,Montreal Canadiens,2,Hartford Whalers,4,,,,
1988-03-27,New York Rangers,2,New Jersey Devils,7,,,,
1988-03-27,Pittsburgh Penguins,6,Quebec Nordiques,3,,,,
1988-03-28,St. Louis Blues,2,Calgary Flames,7,,,,
1988-03-28,Chicago Blackhawks,7,Minnesota North Stars,7,OT,,,
1988-03-28,Edmonton Oilers,6,Toronto Maple Leafs,4,,,,
1988-03-29,Pittsburgh Penguins,0,New Jersey Devils,4,,,,
